item_number,name,section,catalog_page_id,pdf_page,hole_style,diameter_in,thickness_in,material,finish,max_load_lbs,length_in,cross_section,max_discs,spine_capacity,width_in,height_in,jaw_opening_in,hook_type,fastener_size,fastener_type,compatible_with,quantity_note,spacing_in,needs_verification,notes
906255,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS5, 0.08"" aluminum",Discs,B6,11,DS5,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906225,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS6, 0.063"" aluminum",Discs,B6,11,DS6,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906260,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS6, 0.08"" aluminum",Discs,B6,11,DS6,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906230,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS7, 0.063"" aluminum",Discs,B6,11,DS7,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906265,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS7, 0.08"" aluminum",Discs,B6,11,DS7,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906232,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS8, 0.063"" aluminum",Discs,B6,11,DS8,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906267,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS8, 0.08"" aluminum",Discs,B6,11,DS8,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906233,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS9, 0.063"" aluminum",Discs,B6,11,DS9,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906268,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS9, 0.08"" aluminum",Discs,B6,11,DS9,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906234,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS10, 0.063"" aluminum",Discs,B6,11,DS10,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906269,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS10, 0.08"" aluminum",Discs,B6,11,DS10,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906201,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS11, 0.063"" aluminum",Discs,B6,11,DS11,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906270,"82-5A Pierced Formed Disc 8.75"" dia, .62"" deep, .14"" dia holes DS11, 0.08"" aluminum",Discs,B6,11,DS11,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-5A disc series
906400,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS1, 0.063"" aluminum",Discs,B6,11,DS1,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906440,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS1, 0.08"" aluminum",Discs,B6,11,DS1,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906405,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS2, 0.063"" aluminum",Discs,B6,11,DS2,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906445,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS2, 0.08"" aluminum",Discs,B6,11,DS2,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906410,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS3, 0.063"" aluminum",Discs,B6,11,DS3,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906450,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS3, 0.08"" aluminum",Discs,B6,11,DS3,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906415,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS4, 0.063"" aluminum",Discs,B6,11,DS4,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906455,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS4, 0.08"" aluminum",Discs,B6,11,DS4,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906420,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS5, 0.063"" aluminum",Discs,B6,11,DS5,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906460,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS5, 0.08"" aluminum",Discs,B6,11,DS5,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906425,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS6, 0.063"" aluminum",Discs,B6,11,DS6,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906465,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS6, 0.08"" aluminum",Discs,B6,11,DS6,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906430,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS7, 0.063"" aluminum",Discs,B6,11,DS7,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906470,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS7, 0.08"" aluminum",Discs,B6,11,DS7,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906435,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS8, 0.063"" aluminum",Discs,B6,11,DS8,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906475,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS8, 0.08"" aluminum",Discs,B6,11,DS8,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906436,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS9, 0.063"" aluminum",Discs,B6,11,DS9,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906476,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS9, 0.08"" aluminum",Discs,B6,11,DS9,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906437,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS10, 0.063"" aluminum",Discs,B6,11,DS10,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906477,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS10, 0.08"" aluminum",Discs,B6,11,DS10,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906438,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS11, 0.063"" aluminum",Discs,B6,11,DS11,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906478,"82-6 Square Notched Flat Disc 9"" dia, .09""w x .02""dp notch DS11, 0.08"" aluminum",Discs,B6,11,DS11,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6 disc series
906600,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS1, 0.063"" aluminum",Discs,B6,11,DS1,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906640,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS1, 0.08"" aluminum",Discs,B6,11,DS1,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906605,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS2, 0.063"" aluminum",Discs,B6,11,DS2,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906645,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS2, 0.08"" aluminum",Discs,B6,11,DS2,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906610,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS3, 0.063"" aluminum",Discs,B6,11,DS3,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906650,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS3, 0.08"" aluminum",Discs,B6,11,DS3,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906615,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS4, 0.063"" aluminum",Discs,B6,11,DS4,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906655,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS4, 0.08"" aluminum",Discs,B6,11,DS4,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906620,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS5, 0.063"" aluminum",Discs,B6,11,DS5,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906660,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS5, 0.08"" aluminum",Discs,B6,11,DS5,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906625,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS6, 0.063"" aluminum",Discs,B6,11,DS6,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906665,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS6, 0.08"" aluminum",Discs,B6,11,DS6,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906630,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS7, 0.063"" aluminum",Discs,B6,11,DS7,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906670,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS7, 0.08"" aluminum",Discs,B6,11,DS7,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906635,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS8, 0.063"" aluminum",Discs,B6,11,DS8,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906675,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS8, 0.08"" aluminum",Discs,B6,11,DS8,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906636,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS9, 0.063"" aluminum",Discs,B6,11,DS9,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906676,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS9, 0.08"" aluminum",Discs,B6,11,DS9,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906637,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS10, 0.063"" aluminum",Discs,B6,11,DS10,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906677,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS10, 0.08"" aluminum",Discs,B6,11,DS10,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906638,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS11, 0.063"" aluminum",Discs,B6,11,DS11,8.75,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906678,"82-6A Square Notched Formed Disc 8.75"" dia, .5"" deep DS11, 0.08"" aluminum",Discs,B6,11,DS11,8.75,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6A disc series
906800,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS1, 0.063"" aluminum",Discs,B6,11,DS1,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906840,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS1, 0.08"" aluminum",Discs,B6,11,DS1,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906805,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS2, 0.063"" aluminum",Discs,B6,11,DS2,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906845,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS2, 0.08"" aluminum",Discs,B6,11,DS2,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906810,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS3, 0.063"" aluminum",Discs,B6,11,DS3,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906850,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS3, 0.08"" aluminum",Discs,B6,11,DS3,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906815,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS4, 0.063"" aluminum",Discs,B6,11,DS4,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906855,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS4, 0.08"" aluminum",Discs,B6,11,DS4,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906820,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS5, 0.063"" aluminum",Discs,B6,11,DS5,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906860,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS5, 0.08"" aluminum",Discs,B6,11,DS5,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906825,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS6, 0.063"" aluminum",Discs,B6,11,DS6,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906865,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS6, 0.08"" aluminum",Discs,B6,11,DS6,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906830,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS7, 0.063"" aluminum",Discs,B6,11,DS7,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906870,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS7, 0.08"" aluminum",Discs,B6,11,DS7,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906835,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS8, 0.063"" aluminum",Discs,B6,11,DS8,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906875,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS8, 0.08"" aluminum",Discs,B6,11,DS8,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906836,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS9, 0.063"" aluminum",Discs,B6,11,DS9,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906876,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS9, 0.08"" aluminum",Discs,B6,11,DS9,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906837,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS10, 0.063"" aluminum",Discs,B6,11,DS10,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906877,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS10, 0.08"" aluminum",Discs,B6,11,DS10,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906838,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS11, 0.063"" aluminum",Discs,B6,11,DS11,8.5,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
906878,"82-6B Square Notched Formed Disc 8.5"" dia, 1.18"" deep DS11, 0.08"" aluminum",Discs,B6,11,DS11,8.5,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6B disc series
907100,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS1, 0.063"" aluminum",Discs,B6,11,DS1,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907140,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS1, 0.08"" aluminum",Discs,B6,11,DS1,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907105,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS2, 0.063"" aluminum",Discs,B6,11,DS2,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907145,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS2, 0.08"" aluminum",Discs,B6,11,DS2,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907110,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS3, 0.063"" aluminum",Discs,B6,11,DS3,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907150,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS3, 0.08"" aluminum",Discs,B6,11,DS3,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907115,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS4, 0.063"" aluminum",Discs,B6,11,DS4,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907155,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS4, 0.08"" aluminum",Discs,B6,11,DS4,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907120,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS5, 0.063"" aluminum",Discs,B6,11,DS5,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907160,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS5, 0.08"" aluminum",Discs,B6,11,DS5,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907125,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS6, 0.063"" aluminum",Discs,B6,11,DS6,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907165,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS6, 0.08"" aluminum",Discs,B6,11,DS6,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907130,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS7, 0.063"" aluminum",Discs,B6,11,DS7,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907170,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS7, 0.08"" aluminum",Discs,B6,11,DS7,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907135,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS8, 0.063"" aluminum",Discs,B6,11,DS8,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907175,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS8, 0.08"" aluminum",Discs,B6,11,DS8,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907136,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS9, 0.063"" aluminum",Discs,B6,11,DS9,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907176,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS9, 0.08"" aluminum",Discs,B6,11,DS9,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907137,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS10, 0.063"" aluminum",Discs,B6,11,DS10,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907177,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS10, 0.08"" aluminum",Discs,B6,11,DS10,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907138,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS11, 0.063"" aluminum",Discs,B6,11,DS11,8,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907178,"82-6C Square Notched Formed Disc 8.0"" dia, 1.25"" deep DS11, 0.08"" aluminum",Discs,B6,11,DS11,8,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6C disc series
907180,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS1, 0.063"" aluminum",Discs,B6,11,DS1,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907220,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS1, 0.08"" aluminum",Discs,B6,11,DS1,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907185,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS2, 0.063"" aluminum",Discs,B6,11,DS2,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907225,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS2, 0.08"" aluminum",Discs,B6,11,DS2,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907190,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS3, 0.063"" aluminum",Discs,B6,11,DS3,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907230,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS3, 0.08"" aluminum",Discs,B6,11,DS3,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907195,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS4, 0.063"" aluminum",Discs,B6,11,DS4,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907235,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS4, 0.08"" aluminum",Discs,B6,11,DS4,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907200,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS5, 0.063"" aluminum",Discs,B6,11,DS5,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907240,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS5, 0.08"" aluminum",Discs,B6,11,DS5,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907205,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS6, 0.063"" aluminum",Discs,B6,11,DS6,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907245,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS6, 0.08"" aluminum",Discs,B6,11,DS6,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907210,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS7, 0.063"" aluminum",Discs,B6,11,DS7,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907250,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS7, 0.08"" aluminum",Discs,B6,11,DS7,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907215,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS8, 0.063"" aluminum",Discs,B6,11,DS8,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907255,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS8, 0.08"" aluminum",Discs,B6,11,DS8,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907216,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS9, 0.063"" aluminum",Discs,B6,11,DS9,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907256,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS9, 0.08"" aluminum",Discs,B6,11,DS9,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907217,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS10, 0.063"" aluminum",Discs,B6,11,DS10,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907257,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS10, 0.08"" aluminum",Discs,B6,11,DS10,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907218,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS11, 0.063"" aluminum",Discs,B6,11,DS11,8.12,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907258,"82-6E Square Notched Formed Disc 8.12"" dia, .75"" deep, 70° bends DS11, 0.08"" aluminum",Discs,B6,11,DS11,8.12,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,82-6E disc series
907400,"82-7 Long Pointed Flat Disc 9"" dia, long V-shaped points DS1, 0.063"" aluminum",Discs,B7,12,DS1,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For shorter point see 82-4 Series
907440,"82-7 Long Pointed Flat Disc 9"" dia, long V-shaped points DS1, 0.08"" aluminum",Discs,B7,12,DS1,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For shorter point see 82-4 Series
907405,"82-7 Long Pointed Flat Disc 9"" dia, long V-shaped points DS2, 0.063"" aluminum",Discs,B7,12,DS2,9,0.063,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For shorter point see 82-4 Series
907445,"82-7 Long Pointed Flat Disc 9"" dia, long V-shaped points DS2, 0.08"" aluminum",Discs,B7,12,DS2,9,0.08,6061-T6 Aluminum,,,,,,,,,,,,,,,,,For shorter point see 82-4 Series
